company,address,longitude,latitude,status,link_to_page,note
Meta,"13180 Silicon Prairie Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-7/,Part of Meta Sarpy Campus
Meta,"13210 Silicon Prairie Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-8/,Part of Meta Sarpy Campus
Meta,"4250 Messenger Lp Los Lunas New Mexico, USA",-106.77941378074834,34.8309933,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-data-center/,
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-1/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-10/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-2/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-3/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-4/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-5/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-6/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-7/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-8/,Part of Meta Los Lunas Campus
Meta,"Messenger Lp NW Los Lunas New Mexico, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/new-mexico/albuquerque/meta-los-lunas-building-9/,Part of Meta Los Lunas Campus
Meta,"404 Social Circle Forest City North Carolina, USA",-1,-1,Active,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-building-1/,
Meta,"480 Social Circle Forest City North Carolina, USA",-1,-1,Active,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-building-2/,
Meta,"284 Social Circle Forest City North Carolina, USA",-81.87989962107397,35.32694032157163,Active,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-building-3/,
Meta,"404 Social Circle Forest City North Carolina, USA",-1,-1,Active,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-data-center/,
Meta,"1 Community Cir Etna Ohio, USA",-73.98189469659101,40.7680741,Active,https://www.datacentermap.com/usa/ohio/columbus/meta-new-albany-data-center/,
Meta,"56 Middleton Pike Bowling Green Ohio, USA",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/toledo/meta-bowling-green-campus/,
Meta,"735 SW Connect Way Prineville Oregon, USA",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-data-center/,
Meta,"735 SW Connect Way Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-1/,Part of Meta Prineville Campus
Meta,"SW Houston Lake Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-10/,Part of Meta Prineville Campus
Meta,"735 SW Connect Way Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-2/,Part of Meta Prineville Campus
Meta,"800 SW Connect Way Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-3/,Part of Meta Prineville Campus
Meta,"SW Houston Lake Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-4/,Part of Meta Prineville Campus
Meta,"SW Houston Lake Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-5/,Part of Meta Prineville Campus
Meta,"607 Tom McCall Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-6/,Part of Meta Prineville Campus
Meta,"607 Tom McCall Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-7/,Part of Meta Prineville Campus
Meta,"SW Houston Lake Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-8/,Part of Meta Prineville Campus
Meta,"SW Houston Lake Rd Prineville Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-building-9/,Part of Meta Prineville Campus
Meta,"Sage Mill Pkwy Graniteville South Carolina, USA",-1,-1,Planned,https://www.datacentermap.com/usa/south-carolina/aiken/meta-aiken/,
Meta,"1 Meta Lp Gallatin Tennessee, USA",-1,-1,Active,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-data-center/,
Meta,"Meta Lp Gallatin Tennessee, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-building-1/,Part of Meta Gallatin Campus
Meta,"Meta Lp Gallatin Tennessee, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-building-2/,Part of Meta Gallatin Campus
Meta,"Meta Lp Gallatin Tennessee, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-building-3/,Part of Meta Gallatin Campus
Meta,"Meta Lp Gallatin Tennessee, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-building-4/,Part of Meta Gallatin Campus
Meta,"Meta Lp Gallatin Tennessee, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-building-5/,Part of Meta Gallatin Campus
Meta,"Meta Lp Gallatin Tennessee, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-building-6/,Part of Meta Gallatin Campus
Meta,"4500 Like Way Fort Worth Texas, USA",-97.26111316489428,32.983782899999994,Active,https://www.datacentermap.com/usa/texas/dallas/meta-fort-worth-data-center/,
Meta,"US-54 &amp; Stan Roberts Sr Ave El Paso Texas, USA",-1,-1,Under Construction,https://www.datacentermap.com/usa/texas/el-paso/meta-el-paso-campus/,
Meta,"NW H K Dodgen Loop &amp; Industrial Blvd Temple Texas, USA",-1,-1,Under Construction,https://www.datacentermap.com/usa/texas/waco/meta-temple-data-center/,
Meta,"1275-1725 N Community Cir Eagle Mountain Utah, USA",-1,-1,Active,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-data-center/,
Meta,"1275 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-1/,Part of Meta Eagle Mountain Campus
Meta,"1275 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-2/,Part of Meta Eagle Mountain Campus
Meta,"1500 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-3/,Part of Meta Eagle Mountain Campus
Meta,"1725 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-4/,Part of Meta Eagle Mountain Campus
Meta,"1725 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-5/,Part of Meta Eagle Mountain Campus
Meta,"1275 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-6/,Part of Meta Eagle Mountain Campus
Meta,"1500 N Community Cir Eagle Mountain Utah, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-7/,Part of Meta Eagle Mountain Campus
Meta,"6200 Technology Blvd Sandston Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/richmond/meta-henrico-data-center/,
Meta,"3951 Portugee Rd Sandston Virginia, USA",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/richmond/meta-sandston/,
Meta,,-1,-1,Under Construction,https://www.datacentermap.com/usa/wyoming/cheyenne/meta-cheyenne/,"within High Plains Business Park</i> South Greeley Wyoming, USA"
