company,address,longitude,latitude,status,link_to_page,note
Microsoft,Caupolicán s/n Quilicura Chile,-70.6968211,-33.3361558,Planned,https://www.datacentermap.com/chile/santiago/microsoft-quilicura-scl03/,
Microsoft,Bohus Boulevard 2 Taastrup Denmark,12.257849,55.643415,Under Construction,https://www.datacentermap.com/denmark/copenhagen/microsoft-hoje-taastrup-cph02/,
Microsoft,Egedesvej 17 Køge Denmark,12.256256,55.56818,Under Construction,https://www.datacentermap.com/denmark/copenhagen/microsoft-koge-cph03/,
Microsoft,Finervej 8 Roskilde Denmark,12.102487,55.578775,Under Construction,https://www.datacentermap.com/denmark/copenhagen/microsoft-roskilde-cph01/,
Microsoft,,-1,-1,Planned,https://www.datacentermap.com/germany/cologne/microsoft-beb61-industrial-estate/,within BEB61 Industrial Estate</i> Bedburg Germany
Microsoft,,-1,-1,Planned,https://www.datacentermap.com/germany/cologne/microsoft-terra-nova-industrial-park/,within INKA :terra nova Industrial Park</i> Bergheim Germany
Microsoft,,-1,-1,Planned,https://www.datacentermap.com/germany/cologne/microsoft-elsdorf/,within around 1km south of Heppendorf</i> Elsdorf Germany
Microsoft,100 Feet Industrial Rd Chandenvelly India,72.6535458576781,23.061604346165595,Active,https://www.datacentermap.com/india/hyderabad/microsoft-hyd11/,
Microsoft,,-1,-1,Under Construction,https://www.datacentermap.com/india/hyderabad/microsoft-mekaguda/,within Mekaguda Industrial Area</i> Mekaguda India
Microsoft,Pargi Road Shadnagar India,78.18618148217973,17.070365444305498,Active,https://www.datacentermap.com/india/hyderabad/microsoft-hyd04/,
Microsoft,100 Feet Industrial Rd Chandenvelly India  ,72.6535458576781,23.061604346165595,Under Construction,https://www.datacentermap.com/india/hyderabad/microsoft-hyd11-building-1/,Part of Microsoft HYD11
Microsoft,100 Feet Industrial Rd Chandenvelly India  ,72.6535458576781,23.061604346165595,Planned,https://www.datacentermap.com/india/hyderabad/microsoft-hyd11-building-2/,Part of Microsoft HYD11
Microsoft,"Mukta Park, 81/B/54, MIDC Pimpri-Chinchwad India",-1,-1,Under Construction,https://www.datacentermap.com/india/pune/microsoft-pune-bhosari/,
Microsoft,"Morawadi Rd, Telco Quality Aid Center Pimpri-Chinchwad India",-1,-1,Under Construction,https://www.datacentermap.com/india/pune/microsoft-pune-pimpri/,
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-dublin/,
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub03/,Part of Microsoft Grange Castle Campus
Microsoft,"Grange Castle Business Park, Nangor Rd Kilmahuddrick Ireland  ",-1,-1,Active,https://www.datacentermap.com/ireland/dublin/microsoft-grange-castle-dub04/,Part of Microsoft Grange Castle Campus
